country,year,age,suicides_no,population,sucide_rate,hdi_for_year,gdp_for_year,gdp_per_capita,sex_male,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent
30,2001,6,12,19975,60.08,0.8240000000000001,6245069734.0,4711,1,0,0,0,0,1
30,2001,3,44,97810,44.99,0.8240000000000001,6245069734.0,4711,1,0,1,0,0,0
30,2001,6,26,59580,43.64,0.8240000000000001,6245069734.0,4711,0,0,0,0,0,1
30,2001,2,36,102895,34.99,0.8240000000000001,6245069734.0,4711,1,0,0,0,1,0
30,2001,5,22,171675,12.81,0.8240000000000001,6245069734.0,4711,0,0,0,0,0,1
30,2001,4,24,202560,11.85,0.8240000000000001,6245069734.0,4711,0,0,0,0,0,0
30,2001,3,8,95505,8.38,0.8240000000000001,6245069734.0,4711,0,0,1,0,0,0
30,2001,2,6,97020,6.18,0.8240000000000001,6245069734.0,4711,0,0,0,0,1,0
30,2001,1,4,90730,4.41,0.8240000000000001,6245069734.0,4711,1,0,0,0,1,0
30,2001,1,0,84860,0.0,0.8240000000000001,6245069734.0,4711,0,0,0,0,1,0
30,2002,6,17,21135,80.44,0.8240000000000001,7322069511.0,5561,1,0,0,0,0,1
30,2002,5,74,116560,63.49,0.8240000000000001,7322069511.0,5561,1,0,0,0,0,1
30,2002,4,117,184685,63.35,0.8240000000000001,7322069511.0,5561,1,0,0,0,0,0
30,2002,3,53,98385,53.87,0.8240000000000001,7322069511.0,5561,1,0,1,0,0,0
30,2002,2,34,102950,33.03,0.8240000000000001,7322069511.0,5561,1,0,0,0,1,0
30,2002,6,14,61415,22.8,0.8240000000000001,7322069511.0,5561,0,0,0,0,0,1
30,2002,4,28,201060,13.93,0.8240000000000001,7322069511.0,5561,0,0,0,0,0,0
30,2002,5,19,170805,11.12,0.8240000000000001,7322069511.0,5561,0,0,0,0,0,1
30,2002,3,6,95715,6.27,0.8240000000000001,7322069511.0,5561,0,0,1,0,0,0
30,2002,1,4,86140,4.64,0.8240000000000001,7322069511.0,5561,1,0,0,0,1,0
30,2002,2,4,97020,4.12,0.8240000000000001,7322069511.0,5561,0,0,0,0,1,0
30,2002,1,1,80820,1.24,0.8240000000000001,7322069511.0,5561,0,0,0,0,1,0
30,2003,6,19,22380,84.9,0.8240000000000001,9833870709.0,7523,1,0,0,0,0,1
30,2003,4,116,183410,63.25,0.8240000000000001,9833870709.0,7523,1,0,0,0,0,0
30,2003,5,69,116230,59.37,0.8240000000000001,9833870709.0,7523,1,0,0,0,0,1
30,2003,3,38,98640,38.52,0.8240000000000001,9833870709.0,7523,1,0,1,0,0,0
30,2003,2,31,103335,30.0,0.8240000000000001,9833870709.0,7523,1,0,0,0,1,0
30,2003,6,16,63315,25.27,0.8240000000000001,9833870709.0,7523,0,0,0,0,0,1
30,2003,4,21,199315,10.54,0.8240000000000001,9833870709.0,7523,0,0,0,0,0,0
30,2003,5,17,170190,9.99,0.8240000000000001,9833870709.0,7523,0,0,0,0,0,1
30,2003,2,6,97400,6.16,0.8240000000000001,9833870709.0,7523,0,0,0,0,1,0
30,2003,3,5,95605,5.23,0.8240000000000001,9833870709.0,7523,0,0,1,0,0,0
30,2003,1,3,81105,3.7,0.8240000000000001,9833870709.0,7523,1,0,0,0,1,0
30,2003,1,1,76235,1.31,0.8240000000000001,9833870709.0,7523,0,0,0,0,1,0
30,2004,5,73,116415,62.71,0.8240000000000001,12059201242.0,9293,1,0,0,0,0,1
30,2004,4,104,182275,57.06,0.8240000000000001,12059201242.0,9293,1,0,0,0,0,0
30,2004,6,13,23510,55.3,0.8240000000000001,12059201242.0,9293,1,0,0,0,0,1
30,2004,3,43,98265,43.76,0.8240000000000001,12059201242.0,9293,1,0,1,0,0,0
30,2004,2,31,103745,29.88,0.8240000000000001,12059201242.0,9293,1,0,0,0,1,0
30,2004,6,11,65370,16.83,0.8240000000000001,12059201242.0,9293,0,0,0,0,0,1
30,2004,5,22,170025,12.94,0.8240000000000001,12059201242.0,9293,0,0,0,0,0,1
30,2004,3,7,94990,7.37,0.8240000000000001,12059201242.0,9293,0,0,1,0,0,0
30,2004,2,6,97765,6.14,0.8240000000000001,12059201242.0,9293,0,0,0,0,1,0
30,2004,4,12,197475,6.08,0.8240000000000001,12059201242.0,9293,0,0,0,0,0,0
30,2004,1,1,71710,1.39,0.8240000000000001,12059201242.0,9293,0,0,0,0,1,0
30,2004,1,0,76105,0.0,0.8240000000000001,12059201242.0,9293,1,0,0,0,1,0
30,2005,4,97,181315,53.5,0.8240000000000001,14006088297.0,10870,1,0,0,0,0,0
30,2005,6,13,24740,52.55,0.8240000000000001,14006088297.0,10870,1,0,0,0,0,1
30,2005,5,50,116665,42.86,0.8240000000000001,14006088297.0,10870,1,0,0,0,0,1
30,2005,3,32,97650,32.77,0.8240000000000001,14006088297.0,10870,1,0,1,0,0,0
30,2005,2,27,103575,26.07,0.8240000000000001,14006088297.0,10870,1,0,0,0,1,0
30,2005,6,15,67375,22.26,0.8240000000000001,14006088297.0,10870,0,0,0,0,0,1
30,2005,5,18,170115,10.58,0.8240000000000001,14006088297.0,10870,0,0,0,0,0,1
30,2005,4,12,195835,6.13,0.8240000000000001,14006088297.0,10870,0,0,0,0,0,0
30,2005,2,5,97515,5.13,0.8240000000000001,14006088297.0,10870,0,0,0,0,1,0
30,2005,3,3,93980,3.19,0.8240000000000001,14006088297.0,10870,0,0,1,0,0,0
30,2005,1,1,71890,1.39,0.8240000000000001,14006088297.0,10870,1,0,0,0,1,0
30,2005,1,0,67840,0.0,0.8240000000000001,14006088297.0,10870,0,0,0,0,1,0
30,2006,6,14,25870,54.12,0.838,16963625016.0,13264,1,0,0,0,0,1
30,2006,5,56,116790,47.95,0.838,16963625016.0,13264,1,0,0,0,0,1
30,2006,4,73,180705,40.4,0.838,16963625016.0,13264,1,0,0,0,0,0
30,2006,6,18,69410,25.93,0.838,16963625016.0,13264,0,0,0,0,0,1
30,2006,2,26,102295,25.42,0.838,16963625016.0,13264,1,0,0,0,1,0
30,2006,3,21,96850,21.68,0.838,16963625016.0,13264,1,0,1,0,0,0
30,2006,5,17,170020,10.0,0.838,16963625016.0,13264,0,0,0,0,0,1
30,2006,4,12,194260,6.18,0.838,16963625016.0,13264,0,0,0,0,0,0
30,2006,2,5,96385,5.19,0.838,16963625016.0,13264,0,0,0,0,1,0
30,2006,3,4,92765,4.31,0.838,16963625016.0,13264,0,0,1,0,0,0
30,2006,1,1,68740,1.45,0.838,16963625016.0,13264,1,0,0,0,1,0
30,2006,1,0,64825,0.0,0.838,16963625016.0,13264,0,0,0,0,1,0
30,2007,6,21,26860,78.18,0.838,22237061730.0,17504,1,0,0,0,0,1
30,2007,5,58,117125,49.52,0.838,22237061730.0,17504,1,0,0,0,0,1
30,2007,3,39,96140,40.57,0.838,22237061730.0,17504,1,0,1,0,0,0
30,2007,4,66,180160,36.63,0.838,22237061730.0,17504,1,0,0,0,0,0
30,2007,2,21,100450,20.91,0.838,22237061730.0,17504,1,0,0,0,1,0
30,2007,6,13,71525,18.18,0.838,22237061730.0,17504,0,0,0,0,0,1
30,2007,5,17,170045,10.0,0.838,22237061730.0,17504,0,0,0,0,0,1
30,2007,4,11,192585,5.71,0.838,22237061730.0,17504,0,0,0,0,0,0
30,2007,2,3,94785,3.17,0.838,22237061730.0,17504,0,0,0,0,1,0
30,2007,3,2,91870,2.18,0.838,22237061730.0,17504,0,0,1,0,0,0
30,2007,1,0,62580,0.0,0.838,22237061730.0,17504,0,0,0,1,0,0
30,2007,1,0,66290,0.0,0.838,22237061730.0,17504,1,0,0,1,0,0
30,2008,6,18,27640,65.12,0.838,24194039256.0,19141,1,0,0,0,0,1
30,2008,5,47,117750,39.92,0.838,24194039256.0,19141,1,0,0,0,0,1
30,2008,4,71,179930,39.46,0.838,24194039256.0,19141,1,0,0,0,0,0
30,2008,2,29,98030,29.58,0.838,24194039256.0,19141,1,0,0,0,1,0
30,2008,3,23,95990,23.96,0.838,24194039256.0,19141,1,0,1,0,0,0
30,2008,6,12,73185,16.4,0.838,24194039256.0,19141,0,0,0,0,0,1
30,2008,5,15,170375,8.8,0.838,24194039256.0,19141,0,0,0,0,0,1
30,2008,4,16,191130,8.37,0.838,24194039256.0,19141,0,0,0,0,0,0
30,2008,2,5,92410,5.41,0.838,24194039256.0,19141,0,0,0,0,1,0
30,2008,3,4,91600,4.37,0.838,24194039256.0,19141,0,0,1,0,0,0
30,2008,1,1,61285,1.63,0.838,24194039256.0,19141,0,0,0,1,0,0
30,2008,1,1,64680,1.55,0.838,24194039256.0,19141,1,0,0,1,0,0
30,2009,5,66,118960,55.48,0.838,19652492637.0,15609,1,0,0,0,0,1
30,2009,4,88,179820,48.94,0.838,19652492637.0,15609,1,0,0,0,0,0
30,2009,6,13,28150,46.18,0.838,19652492637.0,15609,1,0,0,0,0,1
30,2009,3,30,96260,31.17,0.838,19652492637.0,15609,1,0,1,0,0,0
30,2009,2,23,94705,24.29,0.838,19652492637.0,15609,1,0,0,0,1,0
30,2009,6,16,74300,21.53,0.838,19652492637.0,15609,0,0,0,0,0,1
30,2009,5,14,171340,8.17,0.838,19652492637.0,15609,0,0,0,0,0,1
30,2009,4,14,189570,7.39,0.838,19652492637.0,15609,0,0,0,0,0,0
30,2009,3,3,91560,3.28,0.838,19652492637.0,15609,0,0,1,0,0,0
30,2009,2,2,89195,2.24,0.838,19652492637.0,15609,0,0,0,0,1,0
30,2009,1,0,60910,0.0,0.838,19652492637.0,15609,0,0,0,1,0,0
30,2009,1,0,64240,0.0,0.838,19652492637.0,15609,1,0,0,1,0,0
30,2010,6,18,28755,62.6,0.838,19490936349.0,15540,1,0,0,0,0,1
30,2010,5,54,120465,44.83,0.838,19490936349.0,15540,1,0,0,0,0,1
30,2010,4,61,179395,34.0,0.838,19490936349.0,15540,1,0,1,0,0,0
30,2010,3,28,96230,29.1,0.838,19490936349.0,15540,1,0,1,0,0,0
30,2010,2,20,91065,21.96,0.838,19490936349.0,15540,1,0,0,0,1,0
30,2010,6,12,75665,15.86,0.838,19490936349.0,15540,0,0,0,0,0,1
30,2010,5,14,172395,8.12,0.838,19490936349.0,15540,0,0,0,0,0,1
30,2010,3,5,91330,5.47,0.838,19490936349.0,15540,0,0,1,0,0,0
30,2010,4,9,187560,4.8,0.838,19490936349.0,15540,0,0,1,0,0,0
30,2010,2,2,85755,2.33,0.838,19490936349.0,15540,0,0,0,0,1,0
30,2010,1,0,61030,0.0,0.838,19490936349.0,15540,0,0,0,1,0,0
30,2010,1,0,64580,0.0,0.838,19490936349.0,15540,1,0,0,1,0,0
30,2011,6,21,29683,70.75,0.8490000000000001,23170239901.0,18545,1,0,0,0,0,1
30,2011,5,57,121737,46.82,0.8490000000000001,23170239901.0,18545,1,0,0,0,0,0
30,2011,4,58,178933,32.41,0.8490000000000001,23170239901.0,18545,1,0,1,0,0,0
30,2011,3,23,95987,23.96,0.8490000000000001,23170239901.0,18545,1,0,0,0,1,0
30,2011,2,19,87167,21.8,0.8490000000000001,23170239901.0,18545,1,0,0,0,1,0
30,2011,6,12,77543,15.48,0.8490000000000001,23170239901.0,18545,0,0,0,0,0,1
30,2011,4,15,185535,8.08,0.8490000000000001,23170239901.0,18545,0,0,1,0,0,0
30,2011,5,9,172988,5.2,0.8490000000000001,23170239901.0,18545,0,0,0,0,0,0
30,2011,2,3,82075,3.66,0.8490000000000001,23170239901.0,18545,0,0,0,0,1,0
30,2011,3,1,90940,1.1,0.8490000000000001,23170239901.0,18545,0,0,0,0,1,0
30,2011,1,0,61510,0.0,0.8490000000000001,23170239901.0,18545,0,0,0,1,0,0
30,2011,1,0,65329,0.0,0.8490000000000001,23170239901.0,18545,1,0,0,1,0,0
30,2012,6,20,30891,64.74,0.855,23043864510.0,18411,1,0,0,0,0,1
30,2012,5,59,122960,47.98,0.855,23043864510.0,18411,1,0,0,0,0,0
30,2012,4,65,179456,36.22,0.855,23043864510.0,18411,1,0,1,0,0,0
30,2012,3,30,96938,30.95,0.855,23043864510.0,18411,1,0,0,0,1,0
30,2012,6,18,80117,22.47,0.855,23043864510.0,18411,0,0,0,0,0,1
30,2012,2,14,83194,16.83,0.855,23043864510.0,18411,1,0,0,0,1,0
30,2012,5,17,172977,9.83,0.855,23043864510.0,18411,0,0,0,0,0,0
30,2012,4,7,184354,3.8,0.855,23043864510.0,18411,0,0,1,0,0,0
30,2012,3,3,91727,3.27,0.855,23043864510.0,18411,0,0,0,0,1,0
30,2012,1,2,67323,2.97,0.855,23043864510.0,18411,1,0,0,1,0,0
30,2012,2,2,78364,2.55,0.855,23043864510.0,18411,0,0,0,0,1,0
30,2012,1,0,63330,0.0,0.855,23043864510.0,18411,0,0,0,1,0,0
30,2013,6,23,32101,71.65,0.8590000000000001,25137153149.0,20221,1,0,0,0,0,1
30,2013,5,58,123698,46.89,0.8590000000000001,25137153149.0,20221,1,0,0,0,0,0
30,2013,4,52,178072,29.2,0.8590000000000001,25137153149.0,20221,1,0,1,0,0,0
30,2013,3,22,96869,22.71,0.8590000000000001,25137153149.0,20221,1,0,0,0,1,0
30,2013,6,18,82614,21.79,0.8590000000000001,25137153149.0,20221,0,0,0,0,0,1
30,2013,2,15,78163,19.19,0.8590000000000001,25137153149.0,20221,1,0,0,0,1,0
30,2013,4,13,181855,7.15,0.8590000000000001,25137153149.0,20221,0,0,1,0,0,0
30,2013,5,12,172334,6.96,0.8590000000000001,25137153149.0,20221,0,0,0,0,0,0
30,2013,2,2,73430,2.72,0.8590000000000001,25137153149.0,20221,0,0,0,0,1,0
30,2013,3,2,91438,2.19,0.8590000000000001,25137153149.0,20221,0,0,0,0,1,0
30,2013,1,1,68210,1.47,0.8590000000000001,25137153149.0,20221,1,0,0,1,0,0
30,2013,1,0,64312,0.0,0.8590000000000001,25137153149.0,20221,0,0,0,1,0,0
30,2014,6,26,33259,78.17,0.861,26224622451.0,21117,1,0,0,0,0,1
30,2014,5,50,124940,40.02,0.861,26224622451.0,21117,1,0,0,0,0,0
30,2014,3,39,97957,39.81,0.861,26224622451.0,21117,1,0,0,0,1,0
30,2014,4,57,177676,32.08,0.861,26224622451.0,21117,1,0,1,0,0,0
30,2014,2,19,73521,25.84,0.861,26224622451.0,21117,1,0,0,0,1,0
30,2014,6,13,84886,15.31,0.861,26224622451.0,21117,0,0,0,0,0,1
30,2014,4,16,180093,8.88,0.861,26224622451.0,21117,0,0,1,0,0,0
30,2014,3,8,92159,8.68,0.861,26224622451.0,21117,0,0,0,0,1,0
30,2014,5,10,172116,5.81,0.861,26224622451.0,21117,0,0,0,0,0,0
30,2014,1,2,69999,2.86,0.861,26224622451.0,21117,1,0,0,1,0,0
30,2014,2,1,69127,1.45,0.861,26224622451.0,21117,0,0,0,0,1,0
30,2014,1,0,66119,0.0,0.861,26224622451.0,21117,0,0,0,1,0,0
30,2015,6,20,34253,58.39,0.6940000000000001,22566956982.0,18149,1,0,0,0,0,1
30,2015,5,44,126556,34.77,0.6940000000000001,22566956982.0,18149,1,0,0,0,0,0
30,2015,2,21,70165,29.93,0.6940000000000001,22566956982.0,18149,1,0,0,0,1,0
30,2015,4,48,177053,27.11,0.6940000000000001,22566956982.0,18149,1,0,1,0,0,0
30,2015,3,25,99448,25.14,0.6940000000000001,22566956982.0,18149,1,0,0,0,1,0
30,2015,6,9,86804,10.37,0.6940000000000001,22566956982.0,18149,0,0,0,0,0,1
30,2015,5,12,172429,6.96,0.6940000000000001,22566956982.0,18149,0,0,0,0,0,0
30,2015,4,11,178380,6.17,0.6940000000000001,22566956982.0,18149,0,0,1,0,0,0
30,2015,3,2,92783,2.16,0.6940000000000001,22566956982.0,18149,0,0,0,0,1,0
30,2015,2,1,66216,1.51,0.6940000000000001,22566956982.0,18149,0,0,0,0,1,0
30,2015,1,1,67802,1.47,0.6940000000000001,22566956982.0,18149,0,0,0,1,0,0
30,2015,1,1,71561,1.4,0.6940000000000001,22566956982.0,18149,1,0,0,1,0,0
31,2001,5,4,31764,12.59,0.6940000000000001,1660102346.0,2307,1,0,0,0,0,1
31,2001,4,10,90519,11.05,0.6940000000000001,1660102346.0,2307,1,0,0,0,0,0
31,2001,2,8,85026,9.41,0.6940000000000001,1660102346.0,2307,1,0,0,0,1,0
31,2001,3,5,60698,8.24,0.6940000000000001,1660102346.0,2307,1,0,1,0,0,0
31,2001,2,5,80653,6.2,0.6940000000000001,1660102346.0,2307,0,0,0,0,1,0
31,2001,3,2,58030,3.45,0.6940000000000001,1660102346.0,2307,0,0,1,0,0,0
31,2001,5,1,34038,2.94,0.6940000000000001,1660102346.0,2307,0,0,0,0,0,1
31,2001,1,1,93629,1.07,0.6940000000000001,1660102346.0,2307,1,0,0,0,1,0
31,2001,4,0,89055,0.0,0.6940000000000001,1660102346.0,2307,0,0,0,0,0,0
31,2001,1,0,88212,0.0,0.6940000000000001,1660102346.0,2307,0,0,0,0,1,0
31,2001,6,0,4489,0.0,0.6940000000000001,1660102346.0,2307,0,0,0,0,0,1
31,2001,6,0,3346,0.0,0.6940000000000001,1660102346.0,2307,1,0,0,0,0,1
31,2002,6,1,3507,28.51,0.6940000000000001,1842691481.0,2548,1,0,0,0,0,1
31,2002,6,1,4593,21.77,0.6940000000000001,1842691481.0,2548,0,0,0,0,0,1
31,2002,5,5,33136,15.09,0.6940000000000001,1842691481.0,2548,1,0,0,0,0,1
31,2002,2,9,84154,10.69,0.6940000000000001,1842691481.0,2548,1,0,0,0,1,0
31,2002,3,5,58817,8.5,0.6940000000000001,1842691481.0,2548,0,0,1,0,0,0
31,2002,2,6,79795,7.52,0.6940000000000001,1842691481.0,2548,0,0,0,0,1,0
31,2002,3,4,61525,6.5,0.6940000000000001,1842691481.0,2548,1,0,1,0,0,0
31,2002,4,5,93636,5.34,0.6940000000000001,1842691481.0,2548,1,0,0,0,0,0
31,2002,4,3,91724,3.27,0.6940000000000001,1842691481.0,2548,0,0,0,0,0,0
31,2002,1,2,91230,2.19,0.6940000000000001,1842691481.0,2548,1,0,0,0,1,0
31,2002,1,1,85867,1.16,0.6940000000000001,1842691481.0,2548,0,0,0,0,1,0
31,2002,5,0,35203,0.0,0.6940000000000001,1842691481.0,2548,0,0,0,0,0,1
31,2003,5,2,34619,5.78,0.6940000000000001,2315935753.0,3192,1,0,0,0,0,1
31,2003,2,3,82852,3.62,0.6940000000000001,2315935753.0,3192,1,0,0,0,1,0
31,2003,3,2,59592,3.36,0.6940000000000001,2315935753.0,3192,0,0,1,0,0,0
31,2003,2,1,78498,1.27,0.6940000000000001,2315935753.0,3192,0,0,0,0,1,0
31,2003,4,1,94332,1.06,0.6940000000000001,2315935753.0,3192,0,0,0,0,0,0
31,2003,4,1,96710,1.03,0.6940000000000001,2315935753.0,3192,1,0,0,0,0,0
31,2003,1,0,83271,0.0,0.6940000000000001,2315935753.0,3192,0,0,0,0,1,0
31,2003,5,0,36443,0.0,0.6940000000000001,2315935753.0,3192,0,0,0,0,0,1
31,2003,6,0,4675,0.0,0.6940000000000001,2315935753.0,3192,0,0,0,0,0,1
31,2003,3,0,62295,0.0,0.6940000000000001,2315935753.0,3192,1,0,1,0,0,0
31,2003,1,0,88650,0.0,0.6940000000000001,2315935753.0,3192,1,0,0,0,1,0
31,2003,6,0,3654,0.0,0.6940000000000001,2315935753.0,3192,1,0,0,0,0,1
31,2004,6,2,3777,52.95,0.6940000000000001,2727507213.0,3744,1,0,0,0,0,1
31,2004,5,5,36303,13.77,0.6940000000000001,2727507213.0,3744,1,0,0,0,0,1
31,2004,3,4,63091,6.34,0.6940000000000001,2727507213.0,3744,1,0,1,0,0,0
31,2004,2,4,77085,5.19,0.6940000000000001,2727507213.0,3744,0,0,0,0,1,0
31,2004,2,3,81425,3.68,0.6940000000000001,2727507213.0,3744,1,0,0,0,1,0
31,2004,5,1,37837,2.64,0.6940000000000001,2727507213.0,3744,0,0,0,0,0,1
31,2004,4,2,99930,2.0,0.6940000000000001,2727507213.0,3744,1,0,0,0,0,0
31,2004,3,1,60430,1.65,0.6940000000000001,2727507213.0,3744,0,0,1,0,0,0
31,2004,1,1,80606,1.24,0.6940000000000001,2727507213.0,3744,0,0,0,0,1,0
31,2004,4,1,97123,1.03,0.6940000000000001,2727507213.0,3744,0,0,0,0,0,0
31,2004,6,0,4752,0.0,0.6940000000000001,2727507213.0,3744,0,0,0,0,0,1
31,2004,1,0,86049,0.0,0.6940000000000001,2727507213.0,3744,1,0,0,0,1,0
31,2005,6,1,3878,25.79,0.6940000000000001,3006725015.0,4104,1,0,0,0,0,1
31,2005,4,9,103347,8.71,0.6940000000000001,3006725015.0,4104,1,0,0,0,0,0
31,2005,3,3,61361,4.89,0.6940000000000001,3006725015.0,4104,0,0,1,0,0,0
31,2005,3,3,63965,4.69,0.6940000000000001,3006725015.0,4104,1,0,1,0,0,0
31,2005,2,2,75687,2.64,0.6940000000000001,3006725015.0,4104,0,0,0,0,1,0
31,2005,5,1,38247,2.61,0.6940000000000001,3006725015.0,4104,1,0,0,0,0,1
31,2005,2,2,79981,2.5,0.6940000000000001,3006725015.0,4104,1,0,0,0,1,0
31,2005,4,1,100199,1.0,0.6940000000000001,3006725015.0,4104,0,0,0,0,0,0
31,2005,1,0,78078,0.0,0.6940000000000001,3006725015.0,4104,0,0,0,0,1,0
31,2005,5,0,39444,0.0,0.6940000000000001,3006725015.0,4104,0,0,0,0,0,1
31,2005,6,0,4819,0.0,0.6940000000000001,3006725015.0,4104,0,0,0,0,0,1
31,2005,1,0,83601,0.0,0.6940000000000001,3006725015.0,4104,1,0,0,0,1,0
31,2006,2,5,75457,6.63,0.72,3102741451.0,4206,0,0,0,0,1,0
31,2006,3,4,65615,6.1,0.72,3102741451.0,4206,1,0,1,0,0,0
31,2006,4,6,103418,5.8,0.72,3102741451.0,4206,1,0,0,0,0,0
31,2006,2,4,79914,5.01,0.72,3102741451.0,4206,1,0,0,0,1,0
31,2006,1,2,78008,2.56,0.72,3102741451.0,4206,0,0,0,0,1,0
31,2006,5,1,40531,2.47,0.72,3102741451.0,4206,0,0,0,0,0,1
31,2006,1,1,83550,1.2,0.72,3102741451.0,4206,1,0,0,0,1,0
31,2006,4,1,100106,1.0,0.72,3102741451.0,4206,0,0,0,0,0,0
31,2006,3,0,62701,0.0,0.72,3102741451.0,4206,0,0,1,0,0,0
31,2006,6,0,5052,0.0,0.72,3102741451.0,4206,0,0,0,0,0,1
31,2006,5,0,39336,0.0,0.72,3102741451.0,4206,1,0,0,0,0,1
31,2006,6,0,4071,0.0,0.72,3102741451.0,4206,1,0,0,0,0,1
31,2007,5,3,40558,7.4,0.72,3405050612.0,4570,1,0,0,0,0,1
31,2007,2,3,80074,3.75,0.72,3405050612.0,4570,1,0,0,0,1,0
31,2007,3,2,64428,3.1,0.72,3405050612.0,4570,0,0,1,0,0,0
31,2007,3,2,67634,2.96,0.72,3405050612.0,4570,1,0,1,0,0,0
31,2007,4,2,103785,1.93,0.72,3405050612.0,4570,1,0,0,0,0,0
31,2007,2,1,75514,1.32,0.72,3405050612.0,4570,0,0,0,0,1,0
31,2007,4,0,100300,0.0,0.72,3405050612.0,4570,0,0,0,0,0,0
31,2007,1,0,77970,0.0,0.72,3405050612.0,4570,0,0,0,1,0,0
31,2007,5,0,41745,0.0,0.72,3405050612.0,4570,0,0,0,0,0,1
31,2007,6,0,5299,0.0,0.72,3405050612.0,4570,0,0,0,0,0,1
31,2007,1,0,83503,0.0,0.72,3405050612.0,4570,1,0,0,1,0,0
31,2007,6,0,4245,0.0,0.72,3405050612.0,4570,1,0,0,0,0,1
31,2008,3,9,69781,12.9,0.72,3523185920.0,4675,1,0,1,0,0,0
31,2008,4,11,104375,10.54,0.72,3523185920.0,4675,1,0,0,0,0,0
31,2008,4,5,100705,4.96,0.72,3523185920.0,4675,0,0,0,0,0,0
31,2008,5,2,41913,4.77,0.72,3523185920.0,4675,1,0,0,0,0,1
31,2008,2,3,75830,3.96,0.72,3523185920.0,4675,0,0,0,0,1,0
31,2008,2,3,80437,3.73,0.72,3523185920.0,4675,1,0,0,0,1,0
31,2008,3,2,66331,3.02,0.72,3523185920.0,4675,0,0,1,0,0,0
31,2008,5,1,43110,2.32,0.72,3523185920.0,4675,0,0,0,0,0,1
31,2008,1,1,77855,1.28,0.72,3523185920.0,4675,0,0,0,1,0,0
31,2008,6,0,5555,0.0,0.72,3523185920.0,4675,0,0,0,0,0,1
31,2008,1,0,83368,0.0,0.72,3523185920.0,4675,1,0,0,1,0,0
31,2008,6,0,4398,0.0,0.72,3523185920.0,4675,1,0,0,0,0,1
31,2009,6,1,5809,17.21,0.72,2870624636.0,3765,0,0,0,0,0,1
31,2009,4,8,105083,7.61,0.72,2870624636.0,3765,1,0,0,0,0,0
31,2009,3,5,71729,6.97,0.72,2870624636.0,3765,1,0,1,0,0,0
31,2009,5,3,43403,6.91,0.72,2870624636.0,3765,1,0,0,0,0,1
31,2009,3,3,68110,4.4,0.72,2870624636.0,3765,0,0,1,0,0,0
31,2009,2,3,80908,3.71,0.72,2870624636.0,3765,1,0,0,0,1,0
31,2009,2,2,76305,2.62,0.72,2870624636.0,3765,0,0,0,0,1,0
31,2009,5,1,44642,2.24,0.72,2870624636.0,3765,0,0,0,0,0,1
31,2009,4,0,101209,0.0,0.72,2870624636.0,3765,0,0,0,0,0,0
31,2009,1,0,77600,0.0,0.72,2870624636.0,3765,0,0,0,1,0,0
31,2009,1,0,83083,0.0,0.72,2870624636.0,3765,1,0,0,1,0,0
31,2009,6,0,4522,0.0,0.72,2870624636.0,3765,1,0,0,0,0,1
31,2011,6,3,4903,61.19,0.72,3774530616.0,4862,1,0,0,0,0,1
31,2011,3,10,73871,13.54,0.72,3774530616.0,4862,1,0,0,0,1,0
31,2011,4,10,106561,9.38,0.72,3774530616.0,4862,1,0,1,0,0,0
31,2011,5,3,46624,6.43,0.72,3774530616.0,4862,1,0,0,0,0,0
31,2011,2,4,80648,4.96,0.72,3774530616.0,4862,1,0,0,0,1,0
31,2011,5,2,48171,4.15,0.72,3774530616.0,4862,0,0,0,0,0,0
31,2011,2,3,76080,3.94,0.72,3774530616.0,4862,0,0,0,0,1,0
31,2011,4,2,102547,1.95,0.72,3774530616.0,4862,0,0,1,0,0,0
31,2011,3,1,70077,1.43,0.72,3774530616.0,4862,0,0,0,0,1,0
31,2011,1,0,77394,0.0,0.72,3774530616.0,4862,0,0,0,1,0,0
31,2011,6,0,6455,0.0,0.72,3774530616.0,4862,0,0,0,0,0,1
31,2011,1,0,82994,0.0,0.72,3774530616.0,4862,1,0,0,1,0,0
31,2012,6,2,5168,38.7,0.722,3972012571.0,5073,1,0,0,0,0,1
31,2012,6,1,6862,14.57,0.722,3972012571.0,5073,0,0,0,0,0,1
31,2012,2,7,80061,8.74,0.722,3972012571.0,5073,1,0,0,0,1,0
31,2012,3,5,74059,6.75,0.722,3972012571.0,5073,1,0,0,0,1,0
31,2012,4,6,107270,5.59,0.722,3972012571.0,5073,1,0,1,0,0,0
31,2012,2,4,75501,5.3,0.722,3972012571.0,5073,0,0,0,0,1,0
31,2012,5,2,48382,4.13,0.722,3972012571.0,5073,1,0,0,0,0,0
31,2012,5,2,50218,3.98,0.722,3972012571.0,5073,0,0,0,0,0,0
31,2012,3,2,70215,2.85,0.722,3972012571.0,5073,0,0,0,0,1,0
31,2012,4,1,103358,0.97,0.722,3972012571.0,5073,0,0,1,0,0,0
31,2012,1,0,78081,0.0,0.722,3972012571.0,5073,0,0,0,1,0,0
31,2012,1,0,83764,0.0,0.722,3972012571.0,5073,1,0,0,1,0,0
32,1987,6,57,80200,71.07,0.7829999999999999,91642093873.0,19861,1,1,0,0,0,0
32,1987,4,422,687900,61.35,0.7829999999999999,91642093873.0,19861,1,0,0,0,0,1
